"unique_id","prim_source","borehole","sample_name","test_name","top","bottom","grain_size_curve","mass_fraction_of_gravel_in_soil","mass_fraction_of_sand_in_soil","mass_fraction_of_silt_in_soil","mass_fraction_of_clay_in_soil","mass_fraction_of_fines_in_soil","loss_on_ignition","LL","PL","IP","D10","D50","D60","soil_description","ground_ice_description","soil_group","USCS_symbol_rep_or_calc","sample_mass_init","mass_of_dry_sample","gravimetric_wc_init","gravimetric_wc_fin","sample_volume_init","solid_grain_density_rpt_or_asm","initial_degree_of_saturation_rep","sample_height_ave_or_typ","sample_diameter_ave_or_typ","frozen_bulk_density_rep","frozen_dry_density_calc","final_bulk_density_rep","reported_test_result_type","volumetric_wc_calc","frozen_void_ratio_calc","loading_steps_count","sigma_v_min","sigma_v_max","num_of_swelling_loading_step","swelling_flag","A0","a0","R_sq","Cc","sigma_v_th","e_th","R_sq_semilog","ice_level","phase_change_strain","excess_water_strain","soil_compression_strain_at_100_kpa","total_strain_at_100_kpa","data_quality_flag","note"
"CEN-041","CEN","IVU_2014_F1","IVU_2014_F1_170-183","IVU_2014_F1_170-183",1.7,1.83,TRUE,24.98,74.65,NA,NA,0.37,NA,NA,NA,NA,0.528,2.154,2.917,NA,NA,"Coarse-grained","SM or SC",1555,1023.31,51.96,NA,1003.02,2.65,NA,132.43,98.9,1550.3,1020.2,NA,"delta_h-sigma_v",53.0097315082917,1.59752306005289,3,25,100,0,FALSE,36.25,0.0305714285714284,0.999738037024101,-0.0979968787991775,1,0.776160424265022,0.966586449463162,"Ice-rich",5.08,26.54,7.55,39.17,"1","Higher than 5% fine without LL and PL Data, Contradiction between settlement data from annex  B and C"
"CEN-042","CEN","IVU_2014_F1","IVU_2014_F1_183-196","IVU_2014_F1_183-196",1.83,1.96,FALSE,28.73,68.84,NA,NA,2.43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coarse-grained","SW or SP",1589.32,1083.5,46.68,NA,1034.6,2.65,NA,130.13,100.58,1536.2,1047.3,NA,"delta_h-sigma_v",48.8886119443687,1.53028251529749,3,25,100,0,FALSE,23.9,0.0319999999999999,0.955223880597016,-0.104640734988953,1,1.05578146997791,0.999244712990936,"Ice-rich",5,13.76,8.27,27.03,"2",NA
"CEN-043","CEN","IVU_2014_F1","IVU_2014_F1_201-213","IVU_2014_F1_201-213",2.01,2.13,TRUE,26.13,65.28,NA,NA,8.59,NA,NA,NA,NA,0.115,2.683,3.234,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1464,979.83,49.41,NA,955.01,2.65,NA,123.6,97.33,1533,1026,NA,"delta_h-sigma_v",50.6964259420387,1.58275603392042,3,25,100,0,FALSE,25.95,0.0299999999999999,0.986842105263158,-0.0996578428466215,1,1.03664901902658,0.994108983799706,"Ice-rich",5.06,16.08,7.72,28.86,"2","Higher than 5% fine without LL and PL Data"
"CEN-044","CEN","IVU_2014_F2","IVU_2014_F2_138-149","IVU_2014_F2_138-149",1.38,1.49,FALSE,0.58,29.31,NA,NA,70.11,NA,"20.579","13.433","7.146",NA,NA,NA,NA,NA,"Fine-grained","CL",1019.46,483.95,110.65,NA,824.74,2.65,NA,109.54,98.38,1236.1,586.8,NA,"delta_h-sigma_v",64.9297246617612,3.51599789661031,3,25,100,0,FALSE,34.8,0.0268571428571428,0.813328424153163,-0.164435440696926,1,2.15337088139385,0.935567010309275,"Ice-rich",6.43,23.74,7.28,37.45,"2",NA
"CEN-045","CEN","IVU_2014_F2","IVU_2014_F2_154-165","IVU_2014_F2_154-165",1.54,1.65,TRUE,0.59,43.41,NA,NA,56.01,NA,"18.11","11.927","6.184",NA,NA,NA,NA,NA,"Fine-grained","CL+ML",1147.55,660.1,73.84,NA,831.17,2.65,NA,109.61,98.31,1380.6,794.2,NA,"delta_h-sigma_v",58.6421445006903,2.33678110966247,3,25,100,0,FALSE,54.85,0.0379999999999998,0.930412371134022,-0.166096404744368,1,0.714859476155404,0.993509074049543,"Ice-rich",5.78,42.82,9.96,58.56,"2",NA
"CEN-046","CEN","IVU_2014_F2","IVU_2014_F2_165-176","IVU_2014_F2_165-176",1.65,1.76,TRUE,1.69,76.64,NA,NA,21.67,NA,NA,NA,NA,0.017,0.495,0.624,NA,NA,"Coarse-grained","SM or SC",1366,922.04,48.15,NA,867.29,2.65,NA,114.94,98.21,1575,1063.1,NA,"delta_h-sigma_v",51.1888288896389,1.49268253968254,3,25,100,0,FALSE,47,0.0217142857142855,0.769722814498937,-0.0747433821349659,1,0.416320097603265,0.906716417910447,"Ice-rich",4.95,38.23,6,49.18,"2","Higher than 5% fine without LL and PL Data"
"CEN-047","CEN","IVU_2014_F2","IVU_2014_F2_182-194","IVU_2014_F2_182-194",1.82,1.94,FALSE,0.98,50.13,NA,NA,48.89,NA,"18.397","11.893","6.704",NA,NA,NA,NA,NA,"Coarse-grained","SM or SC",1247.13,680.65,83.23,NA,911.97,2.65,NA,117.69,98.67,1367.5,746.4,NA,"delta_h-sigma_v",62.117025050483,2.55070932358318,3,25,100,0,FALSE,55.05,0.0454285714285712,0.833696082311042,-0.219247254262566,1,0.874494508525132,0.947162426614481,"Ice-rich",5.93,41.27,12.35,59.55,"2",NA
"CEN-048","CEN","IVU_2014_F2","IVU_2014_F2_194-208","IVU_2014_F2_194-208",1.94,2.08,FALSE,9.37,57.18,NA,NA,33.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coarse-grained","SM or SC",1469.16,830.01,77.01,NA,1070.16,2.65,NA,137.58,99,1372.8,775.6,NA,"delta_h-sigma_v",59.7250596011525,2.41693254662005,3,25,100,0,FALSE,58.3,0.0457142857142855,0.759373516848601,-0.215925326167679,1,0.700517319002024,0.902520649387638,"Ice-rich",5.84,44.39,12.64,62.87,"2","Higher than 5% fine without LL and PL Data"
"CEN-049","CEN","IVU_2014_F2","IVU_2014_F2_216-229","IVU_2014_F2_216-229",2.16,2.29,TRUE,16.44,45.08,NA,NA,38.48,NA,"20.276","11.163","9.112",0.006,0.179,0.385,NA,NA,"Coarse-grained","SM or SC",1730,1277.76,35.39,NA,976.74,2.65,NA,130.04,98.19,1771.2,1308.2,NA,"delta_h-sigma_v",46.2979304232218,1.025652100271,3,25,100,0,FALSE,34.45,0.0351428571428568,0.90506101938263,-0.0946749507042898,1,0.447183234741913,0.982956837434449,"Ice-rich",4.18,24.37,9.35,37.9,"2",NA
"CEN-050","CEN","IVU_2014_F2","IVU_2014_F2_229-243","IVU_2014_F2_229-243",2.29,2.43,TRUE,18.67,42.09,NA,NA,39.24,NA,"22.283","12.517","7.146",0.005,0.185,0.455,NA,NA,"Coarse-grained","SM or SC",1916,1424.53,34.5,NA,1065.82,2.65,NA,140.1,97.72,1797.7,1336.6,NA,"delta_h-sigma_v",46.1120074349443,0.982672303498915,3,25,100,0,FALSE,31.5,0.0388571428571427,0.977176669484362,-0.0979968787991773,1,0.479827090931688,0.997611769201376,"Ice-rich",4.09,21.27,9.89,35.25,"2",NA
"CEN-051","CEN","IVU_2014_F2","IVU_2014_F2_258-270","IVU_2014_F2_258-270",2.58,2.7,TRUE,19.46,40.57,NA,NA,39.98,NA,NA,NA,NA,0.008,0.161,0.489,NA,NA,"Coarse-grained","SM or SC",1684,1366.3,23.25,NA,857.51,2.65,NA,123.87,94.99,1963.8,1593.3,NA,"delta_h-sigma_v",37.0453144016227,0.663165800998065,3,25,100,0,FALSE,24.85,0.0488571428571428,0.964285714285715,-0.104640734988952,1,0.380114803311238,0.999916022841787,"Ice-rich",3.29,13.73,12.58,29.6,"2","Higher than 5% fine without LL and PL Data"
"CEN-052","CEN","IVU_2014_F4","IVU_2014_F4_59-74","IVU_2014_F4_59-74",0.59,0.74,TRUE,16.6,62.37,NA,NA,21.03,NA,NA,NA,NA,0.014,0.835,1.444,NA,NA,"Coarse-grained","SM or SC",1922,1355.4,41.8,NA,1163.14,2.65,NA,150.02,97.78,1652.4,1165.3,NA,"delta_h-sigma_v",48.7096755994358,1.27408617768095,3,25,100,0,FALSE,40.25,0.0219999999999997,0.975806451612906,-0.0647775978503038,1,0.439721862367274,0.999780893952673,"Ice-rich",4.63,32.06,5.7,42.39,"2","Higher than 5% fine without LL and PL Data"
"CEN-053","CEN","IVU_2014_F4","IVU_2014_F4_76-90","IVU_2014_F4_76-90",0.76,0.9,TRUE,17.31,76.89,NA,NA,5.8,NA,NA,NA,NA,0.152,0.748,0.95,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1714,1319.83,29.87,NA,974.38,2.65,NA,136.96,96.22,1759.1,1354.5,NA,"delta_h-sigma_v",40.4591645491646,0.956429424137343,3,25,100,0,FALSE,27.4,0.0394285714285714,0.990018714909545,-0.0946749507042901,1,0.536183234741914,0.92057045712127,"Ice-rich",4.04,17.44,9.68,31.16,"2","Higher than 5% fine without LL and PL Data"
"CEN-054","CEN","IVU_2014_F4","IVU_2014_F4_90-103","IVU_2014_F4_90-103",0.9,1.03,TRUE,17.99,78.93,NA,NA,3.09,NA,NA,NA,NA,0.144,0.578,0.819,NA,NA,"Coarse-grained","SW or SP",1746,1419.2,23.03,NA,899.75,2.65,NA,134.02,94.99,1940.5,1577.3,NA,"delta_h-sigma_v",36.3242420547834,0.680131409430559,3,25,100,0,FALSE,17.1,0.0354285714285714,0.927606177606178,-0.0780653102298534,1,0.49096395379304,0.99266027561414,"Ice-rich",3.34,7.92,9.29,20.55,"2",NA
"CEN-055","CEN","IVU_2014_F4","IVU_2014_F4_110-123","IVU_2014_F4_110-123",1.1,1.23,TRUE,21.93,66.1,NA,NA,11.97,NA,NA,NA,NA,0.052,1.06,1.753,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1345.32,768.49,75.06,NA,981.62,2.65,NA,127.93,100.12,1370.5,782.9,NA,"delta_h-sigma_v",58.7625556951902,2.38496169281284,3,25,100,0,FALSE,53.4,0.0502857142857141,0.829921766155827,-0.230874002594672,1,0.870248005189345,0.946922172123112,"Ice-rich",5.82,38.93,13.64,58.39,"2","Higher than 5% fine without LL and PL Data"
"CEN-056","CEN","IVU_2014_F5","IVU_2014_F5_45-59","IVU_2014_F5_45-59",0.45,0.59,FALSE,19.21,75.87,NA,NA,6.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1626.55,1192.09,36.45,NA,971.73,2.65,NA,135.77,95.04,1673.9,1226.8,NA,"delta_h-sigma_v",44.7150274825944,1.16017981958301,3,25,100,0,FALSE,23.45,0.0557142857142855,0.9777074976859,-0.154469656412263,1,0.846105979491192,0.998115094629943,"Ice-rich",4.44,10.1,14.3,28.84,"2","Higher than 5% fine without LL and PL Data"
"CEN-057","CEN","IVU_2014_F5","IVU_2014_F5_105-117","IVU_2014_F5_105-117",1.05,1.17,TRUE,32.49,58.46,NA,NA,9.05,NA,NA,NA,NA,0.121,2.298,3.563,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1268.22,781.88,62.2,NA,879.49,2.65,NA,120.86,96.14,1442,889,NA,"delta_h-sigma_v",55.2974106041924,1.98079056865465,3,25,100,0,FALSE,44.7,0.0485714285714284,0.95216130732736,-0.18934990140858,1,0.88569980281716,0.999077490774908,"Ice-rich",5.49,31.25,12.7,49.44,"1","Variations in reported water content across different sections of the report."
"CEN-058","CEN","IVU_2014_F5","IVU_2014_F5_136-145","IVU_2014_F5_136-145",1.36,1.45,TRUE,34.72,49.04,NA,NA,16.23,NA,NA,NA,NA,0.017,2.718,3.728,NA,NA,"Coarse-grained","SM or SC",817.66,386.47,111.57,NA,645.69,2.65,NA,89.81,98.54,1266.3,598.5,NA,"delta_h-sigma_v",66.7774689228151,3.42754876411593,3,25,100,0,FALSE,57.9,0.025142857142857,0.571428571428573,-0.161113512602038,1,1.07306035853741,0.749999999999998,"Ice-rich",6.39,46.78,7.28,60.45,"2","Higher than 5% fine without LL and PL Data"
"CEN-059","CEN","IVU_2014_F5","IVU_2014_F5_154-165","IVU_2014_F5_154-165",1.54,1.65,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1147.55,660.1,73.84,NA,831.17,2.65,NA,109.61,98.31,1380.6,794.2,NA,"delta_h-sigma_v",58.6421445006903,2.33678110966247,3,25,100,0,FALSE,54.85,0.0379999999999998,0.930412371134022,-0.166096404744368,1,0.714859476155404,0.993509074049543,"Ice-rich",5.78,42.82,9.96,58.56,"1","Variations in reported water content across different sections of the report."
"CEN-060","CEN","IVU_2014_F5","IVU_2014_F5_194-205","IVU_2014_F5_194-205",1.94,2.05,TRUE,29.58,50.91,NA,NA,19.51,NA,NA,NA,NA,0.013,2.683,3.472,NA,NA,"Coarse-grained","SM or SC",1078.61,635.42,69.75,NA,758.88,2.65,NA,111.92,95.37,1421.3,837.3,NA,"delta_h-sigma_v",58.4009867452135,2.16497220854148,3,25,100,0,FALSE,52.65,0.0379999999999998,0.930412371134022,-0.15779158450715,1,0.696416502347633,0.993796799295257,"Ice-rich",5.65,40.75,9.97,56.37,"2","Higher than 5% fine without LL and PL Data"
"CEN-061","CEN","IVU_2014_F5","IVU_2014_F5_223-236","IVU_2014_F5_223-236",2.23,2.36,TRUE,14.95,80.69,NA,NA,4.36,NA,NA,NA,NA,0.441,1.956,2.598,NA,NA,"Coarse-grained","SW or SP",1362.68,902.93,50.92,NA,866.75,2.65,NA,125.94,95.07,1572.2,1041.7,NA,"delta_h-sigma_v",53.0456029684601,1.54381121994657,3,25,100,0,FALSE,34.5,0.0342857142857141,0.892857142857142,-0.101318806894065,1,0.787804280454796,0.750000000000001,"Ice-rich",5.01,24.71,7.97,37.69,"2",NA
"CEN-062","CEN","IVU_2014_F5","IVU_2014_F5_248-259","IVU_2014_F5_248-259",2.48,2.59,TRUE,17.51,70.95,NA,NA,11.54,NA,NA,NA,NA,0.042,2.404,2.899,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1226.44,733.16,67.28,NA,839.31,2.65,NA,114.3,97.28,1461.2,873.5,NA,"delta_h-sigma_v",58.769450023912,2.03375307966055,3,25,100,0,FALSE,68.25,0.0448571428571425,0.95791232706358,-0.17606218902903,1,0.182791044724727,0.999881347887992,"Ice-rich",5.54,55.47,11.61,72.62,"0","Erroneous data (negative values for void ratio)"
"CEN-063","CEN","IVU_2014_F5","IVU_2014_F5_268-277","IVU_2014_F5_268-277",2.68,2.77,FALSE,21.75,70.69,NA,NA,7.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1124.5,818.99,37.3,NA,750.57,2.65,NA,94.88,97.12,1498.2,1091.2,NA,"delta_h-sigma_v",40.7012818645302,1.42854759044186,3,25,100,0,FALSE,12,0.0708571428571428,0.968079078259774,-0.22090821831001,2.88717569113302,1.31059411967143,0.999830431833597,"Ice-poor",4.86,0,14,18.86,"2","Higher than 5% fine without LL and PL Data"
"CEN-064","CEN","IVU_2014_F5","IVU_2014_F5_288-299","IVU_2014_F5_288-299",2.88,2.99,FALSE,31.89,61.16,NA,NA,6.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Coarse-grained","SW-SM/SC or SP-SM/SC",1289.88,910.9,41.61,NA,784.52,2.65,NA,110.98,96.21,1644.2,1161.1,NA,"delta_h-sigma_v",48.3123804816044,1.28236528402871,3,25,100,0,FALSE,22.5,0.056,0.984924623115578,-0.162774476649481,1,0.970548953298962,0.995026937422296,"Ice-rich",4.64,9.02,14.26,27.92,"2","Higher than 5% fine without LL and PL Data"
"CEN-065","CEN","GR_2017_F1","GR_2017_F1_83-96","GR_2017_F1_83-96",0.83,0.96,TRUE,1.74,49.72,NA,NA,48.54,NA,"20.3",NA,NA,0.014,0.078,0.098,NA,NA,"Coarse-grained","SM",1474.14,1088.6,35.42,NA,868.16,2.65,NA,124.61,95.62,1698,1253.9,NA,"delta_h-sigma_v",44.4123172352681,1.11344522968198,3,25,100,0,FALSE,25.65,0.0242857142857141,0.952161307327361,-0.0664385618977478,1,0.654543790462162,0.999167360532889,"Ice-rich",4.35,17.36,6.29,28,"2","Higher than 5% fine without LL and PL Data"
"CEN-066","CEN","GR_2017_F1","GR_2017_F1_135-150","GR_2017_F1_135-150",1.35,1.5,TRUE,0.09,41.06,NA,NA,58.9,NA,"23.487",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1814.31,1308.38,38.67,NA,1088.57,2.65,NA,140.08,99.34,1666.7,1201.9,NA,"delta_h-sigma_v",46.4781776880364,1.20480890382192,3,25,100,0,FALSE,24,0.0154285714285713,0.938223938223936,-0.0415241011860923,1,0.726214869038851,0.838550983899823,"Ice-rich",4.51,17.19,3.77,25.47,"2",NA
"CEN-067","CEN","GR_2017_F1","GR_2017_F1_168-183","GR_2017_F1_168-183",1.68,1.83,TRUE,0.01,51.86,NA,NA,48.12,NA,"22.961",NA,NA,0.016,0.077,0.091,NA,NA,"Coarse-grained","SM",1768.54,1348.42,31.16,NA,1032.58,2.65,NA,141.21,95.93,1712.7,1305.9,NA,"delta_h-sigma_v",40.6890301921318,1.02939218777369,3,25,100,0,FALSE,21.8,0.0342857142857141,0.936768149882907,-0.0913530226094027,1,0.701539378552139,0.994629548443665,"Ice-rich",4.19,11.97,9,25.16,"2",NA
"CEN-068","CEN","GR_2017_F1","GR_2017_F1_191-205","GR_2017_F1_191-205",1.91,2.05,TRUE,0.01,39.62,NA,NA,60.37,NA,"22.451",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1648.84,1222.29,34.9,NA,965.52,2.65,NA,138.35,94.97,1707.7,1265.9,NA,"delta_h-sigma_v",44.179933283914,1.09337120103063,3,25,100,0,FALSE,27.7,0.0348571428571429,0.971794202141552,-0.0946749507042902,1,0.63184990140858,0.999077490774908,"Ice-rich",4.31,17.73,9.05,31.09,"2",NA
"CEN-069","CEN","GR_2017_F1","GR_2017_F1_233-247","GR_2017_F1_233-247",2.33,2.47,TRUE,0.05,37.45,NA,NA,62.5,NA,"22.568","15.2","7.368",NA,NA,NA,NA,NA,"Fine-grained","ML",1818.88,1385.69,31.26,NA,1042.81,2.65,NA,136.67,99.66,1744.2,1328.8,NA,"delta_h-sigma_v",41.5386957184215,0.994260979245499,3,25,100,0,FALSE,18.5,0.0388571428571428,0.977176669484362,-0.0979968787991772,1,0.746493757598354,0.999138920780712,"Ice-rich",4.12,8.31,9.83,22.26,"2",NA
"CEN-070","CEN","GR_2017_F1","GR_2017_F1_266-280","GR_2017_F1_266-280",2.66,2.8,TRUE,0.84,41.68,NA,NA,57.48,NA,"21.095",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1900.26,1468.44,29.41,NA,1057.72,2.65,NA,143.46,97.21,1796.6,1388.3,NA,"delta_h-sigma_v",40.8299250444324,0.908808304575309,3,25,100,0,FALSE,19,0.0371428571428571,0.956531582522075,-0.0930139866568465,1,0.66269463998036,0.999575010624734,"Ice-rich",3.93,8.96,9.75,22.64,"2",NA
"CEN-071","CEN","GR_2017_F1","GR_2017_F1_285-298","GR_2017_F1_285-298",2.85,2.98,TRUE,0.04,51.07,NA,NA,48.88,NA,"20.593","15.2","5.393",0.012,0.077,0.095,NA,NA,"Coarse-grained","SM",1604.27,1248.96,28.45,NA,898.687,2.65,NA,131.93,93.67,1785.1,1389.8,NA,"delta_h-sigma_v",39.5376372129233,0.90685395776147,3,25,100,0,FALSE,22.15,0.0511428571428572,0.952807184489116,-0.12623326760572,1,0.641799868544773,0.999077490774908,"Ice-rich",3.93,9.97,13.24,27.14,"2",NA
"CEN-072","CEN","GR_2017_F1","GR_2017_F1_312-327","GR_2017_F1_312-327",3.12,3.27,TRUE,0.01,45.9,NA,NA,54.1,NA,"19.687",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1866.29,1486.88,25.52,NA,1007.31,2.65,NA,143.6,95.4,1852.7,1476.1,NA,"delta_h-sigma_v",37.6680242192479,0.795368921034166,3,25,100,0,FALSE,15.2,0.0577142857142856,0.959371767140036,-0.134538087842938,1,0.690576175685877,0.999542961608775,"Ice-rich",3.66,2.18,14.99,20.83,"2",NA
"CEN-073","CEN","GR_2017_F1","GR_2017_F1_350-364","GR_2017_F1_350-364",3.5,3.64,TRUE,0.22,35.82,NA,NA,64,NA,"19.554",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1929.81,1514.84,27.39,NA,1061.14,2.65,NA,139.95,98.74,1818.6,1427.6,NA,"delta_h-sigma_v",39.1015417222702,0.856282305069834,3,25,100,0,FALSE,14.05,0.0471428571428572,0.944918783840067,-0.114606519273614,1,0.739379705213895,0.998252725747833,"Ice-rich",3.81,2.49,12.35,18.65,"2",NA
"CEN-074","CEN","GR_2017_F1","GR_2017_F1_375-389","GR_2017_F1_375-389",3.75,3.89,TRUE,0,14.83,NA,NA,85.17,NA,"28.051","16.103","11.947",NA,NA,NA,NA,NA,"Fine-grained","ML",1749.81,1152.21,51.87,NA,1097.6,2.65,NA,138.5,100.66,1594.2,1049.8,NA,"delta_h-sigma_v",54.4486429182854,1.52449818090578,3,25,100,0,FALSE,17.15,0.0768571428571429,0.916101179926064,-0.255788463306327,1.13725787426746,1.39862218431723,0.989100817438692,"Ice-poor",4.99,0,19.7,24.69,"2",NA
"CEN-075","CEN","GR_2017_F1","GR_2017_F1_407-423","GR_2017_F1_407-423",4.07,4.23,TRUE,0,15.06,NA,NA,84.94,NA,"23.826","16.103","7.722",NA,NA,NA,NA,NA,"Fine-grained","ML",1656.84,1321.44,25.38,NA,914.028,2.65,NA,149.78,88.99,1812.7,1445.7,NA,"delta_h-sigma_v",36.6935125219333,0.832939813537816,3,25,100,0,FALSE,18.75,0.0894285714285714,0.872759505398568,-0.219247254262566,1.01761728446687,0.764164966548455,0.97029997029997,"Ice-poor",3.75,0,23.83,27.58,"2",NA
"CEN-076","CEN","GR_2017_F1","GR_2017_F1_433-447","GR_2017_F1_433-447",4.33,4.47,TRUE,0,76.38,NA,NA,23.69,NA,"21.663",NA,NA,0.023,0.147,0.165,NA,NA,"Coarse-grained","SM",1801.73,1421.76,26.73,NA,990.36,2.65,NA,140.9,95.34,1819.3,1435.6,NA,"delta_h-sigma_v",38.372831215971,0.845954487989886,3,25,100,0,FALSE,15.75,0.038,0.93041237113402,-0.0913530226094027,1,0.669539378552139,0.994629548443665,"Ice-rich",3.79,5.77,9.9,19.46,"2",NA
"CEN-077","CEN","GR_2017_F1","GR_2017_F1_471-485","GR_2017_F1_471-485",4.71,4.85,TRUE,0,13.31,NA,NA,86.69,NA,"23.478",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1632.87,1171.55,39.38,NA,983.639,2.65,NA,131.81,97.84,1660,1191,NA,"delta_h-sigma_v",46.90113359162,1.2250421686747,3,25,100,0,FALSE,24.25,0.0419999999999999,0.942307692307694,-0.122911339510833,1,0.839822679021666,0.997813411078717,"Ice-rich",4.55,12.77,11.05,28.37,"2",NA
"CEN-078","CEN","GR_2017_F2","GR_2017_F2_91-105","GR_2017_F2_91-105",0.91,1.05,TRUE,0.52,77.9,NA,NA,21.58,NA,"25.512",NA,NA,0.038,0.175,0.224,NA,NA,"Coarse-grained","SM or SC",1812.07,1524.64,18.85,NA,950.925,2.65,NA,133.88,96.04,1905.6,1603.3,NA,"delta_h-sigma_v",30.2234413125789,0.652773404701931,3,25,100,0,FALSE,6.45,0.0511428571428571,0.952807184489116,-0.109623627131283,5.8427338276099,0.598874683212781,0.99969400244798,"Ice-poor",3.26,0,8.18,11.44,"2",NA
"CEN-079","CEN","GR_2017_F2","GR_2017_F2_107-122","GR_2017_F2_107-122",1.07,1.22,TRUE,0.74,61.93,NA,NA,37.33,NA,NA,NA,NA,0.015,0.096,0.113,NA,NA,"Coarse-grained","SM or SC",1922.58,1565.1,22.84,NA,1020.21,2.65,NA,147.72,94.42,1884.5,1534.1,NA,"delta_h-sigma_v",35.0390589384565,0.727386574688246,3,25,100,1,TRUE,2.05,0.0962857142857143,0.761125110580918,-0.229213038547228,24.0974061351642,0.66732713274151,0.899263363344455,"Ice-poor",3.48,0,8.2,11.68,"2","Higher than 5% fine without LL and PL Data"
"CEN-080","CEN","GR_2017_F5","GR_2017_F5_103-115","GR_2017_F5_103-115",1.03,1.15,FALSE,2.46,46.68,NA,NA,50.9,NA,"21.392",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML or CL",1328.37,791.31,67.87,NA,948.888,2.65,NA,119.98,98.35,1399.9,833.9,NA,"delta_h-sigma_v",56.5980895931376,2.17776626901921,3,25,100,0,FALSE,43.8,0.0239999999999997,0.923076923076929,-0.099657842846621,1,0.910649019026575,0.990825688073394,"Ice-rich",5.66,34.21,6.27,46.14,"2",NA
"CEN-081","CEN","GR_2017_F5","GR_2017_F5_122-137","GR_2017_F5_122-137",1.22,1.37,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1741.33,1112.61,56.51,NA,1164.97,2.65,NA,146.91,99.74,1494.7,955.1,NA,"delta_h-sigma_v",53.968115136413,1.77481434401552,3,25,100,0,FALSE,42.25,0.0191428571428568,0.948647506339821,-0.0697604899926347,1,0.690187646651936,0.999244712990936,"Ice-rich",5.28,33.81,5.03,44.12,"1","Soil type unclear"
"CEN-082","CEN","GR_2017_F5","GR_2017_F5_154-168","GR_2017_F5_154-168",1.54,1.68,TRUE,0.52,33.8,NA,NA,65.7,NA,"18.755",NA,NA,NA,NA,NA,NA,NA,"Fine-grained","ML",1658.56,1241.33,33.61,NA,996.131,2.65,NA,135.95,95.72,1665,1246.2,NA,"delta_h-sigma_v",41.8835790734227,1.12652552552553,3,25,100,0,FALSE,27.3,0.0548571428571428,0.947855600123419,-0.152808692364819,1,0.737617384729638,0.998584237848041,"Ice-rich",4.38,13.91,14.37,32.66,"2",NA
"CEN-083","CEN","GR_2017_F5","GR_2017_F5_240-254","GR_2017_F5_240-254",2.4,2.54,TRUE,2.15,24.3,NA,NA,73.55,NA,"22.858","17.293","5.564",NA,NA,NA,NA,NA,"Fine-grained","ML",1783.65,1305.24,36.65,NA,1095.01,2.65,NA,143.73,96.61,1628.9,1192,NA,"delta_h-sigma_v",43.6876582510062,1.22311068819449,3,25,100,0,FALSE,21.45,0.0819999999999999,0.919584245076587,-0.239178822831891,1,1.04635764566378,0.990825688073394,"Ice-rich",4.54,3.41,21.52,29.47,"2",NA
"CEN-084","CEN","GR_2017_F5","GR_2017_F5_310-324","GR_2017_F5_310-324",3.1,3.24,TRUE,0.01,26.93,NA,NA,73.1,NA,"24.828","14.37","10.458",NA,NA,NA,NA,NA,"Fine-grained","ML",1819.93,1285.5,41.57,NA,1107.95,2.65,NA,136.01,100.93,1642.6,1160.3,NA,"delta_h-sigma_v",48.2325930635022,1.28394313892609,3,25,100,0,FALSE,21.2,0.0485714285714285,0.881420031718923,-0.147825800222488,1,0.98648493377831,0.97437264228309,"Ice-rich",4.64,8.38,12.94,25.96,"2",NA
"CEN-085","CEN","GR_2017_F5","GR_2017_F5_401-416","GR_2017_F5_401-416",4.01,4.16,TRUE,5.85,30.71,NA,NA,63.4,NA,"26.247","13.79","12.457",NA,NA,NA,NA,NA,"Fine-grained","ML",1883.05,1434.73,31.25,NA,1076.23,2.65,NA,146.81,97.85,1749.7,1333.1,NA,"delta_h-sigma_v",41.6595238095238,0.987840772703892,3,25,100,0,FALSE,20.4,0.0462857142857142,0.998174349612049,-0.114606519273615,1,0.723379705213896,0.97534826550123,"Ice-rich",4.1,9.2,11.53,24.83,"2",NA
